KO_ID	KO_name	KO_def
K03966	NDUFB10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10
K03969	pspA	phage shock protein A
K03970	pspB	phage shock protein B
K03972	pspE	phage shock protein E
K03973	pspC	phage shock protein C
K03974	pspF	psp operon transcriptional activator
K03975	dedA	membrane-associated protein
K03976	ybaK, ebsC	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase
K03977	engA, der	GTPase
K03978	engB	GTP-binding protein
K03979	obgE, cgtA, MTG2	GTPase
K03980	murJ, mviN	putative peptidoglycan lipid II flippase
K03981	dsbC	thiol:disulfide interchange protein DsbC
K04013	nrfB	cytochrome c-type protein NrfB
K04019	eutA	ethanolamine utilization protein EutA
K04021	eutE	aldehyde dehydrogenase
K04023	eutH	ethanolamine transporter
K04024	eutJ	ethanolamine utilization protein EutJ
K04026	eutL	ethanolamine utilization protein EutL
K04027	eutM	ethanolamine utilization protein EutM
K04028	eutN	ethanolamine utilization protein EutN
K04030	eutQ	ethanolamine utilization protein EutQ
K04032	eutT	ethanolamine utilization cobalamin adenosyltransferase
K04033	eutR	AraC family transcriptional regulator, ethanolamine operon transcriptional activator
K04034	bchE	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
K04035	E1.14.13.81, acsF, chlE	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase
K04037	chlL	light-independent protochlorophyllide reductase subunit L
K04038	chlN	light-independent protochlorophyllide reductase subunit N
K04039	chlB	light-independent protochlorophyllide reductase subunit B
K04040	chlG, bchG	chlorophyll/bacteriochlorophyll a synthase
K04041	fbp3	fructose-1,6-bisphosphatase III
K04042	glmU	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase
K04043	dnaK, HSPA9	molecular chaperone DnaK
K04044	hscA	molecular chaperone HscA
K04045	hscC	molecular chaperone HscC
K04046	yegD	hypothetical chaperone protein
K04047	dps	starvation-inducible DNA-binding protein
K04054	yscK, sctK	type III secretion protein K
K04058	yscW, sctW	type III secretion protein W
K04061	flhB2	flagellar biosynthesis protein
K04062	osmB	osmotically inducible lipoprotein OsmB
K04063	osmC, ohr	lipoyl-dependent peroxiredoxin
K04065	osmY	hyperosmotically inducible periplasmic protein
K04066	priA	primosomal protein N' (replication factor Y) (superfamily II helicase)
K04068	nrdG	anaerobic ribonucleoside-triphosphate reductase activating protein
K04069	pflA, pflC, pflE	pyruvate formate lyase activating enzyme
K04070	pflX	putative pyruvate formate lyase activating enzyme
K04072	adhE	acetaldehyde dehydrogenase / alcohol dehydrogenase
K04073	mhpF	acetaldehyde dehydrogenase
K04074	divIVA	cell division initiation protein
K04075	tilS, mesJ	tRNA(Ile)-lysidine synthase
K04076	lonB	ATP-dependent Lon protease
K04077	groEL, HSPD1	chaperonin GroEL
K04078	groES, HSPE1	chaperonin GroES
K04079	HSP90A, htpG	molecular chaperone HtpG
K04080	ibpA	molecular chaperone IbpA
K04082	hscB, HSCB, HSC20	molecular chaperone HscB
K04083	hslO	molecular chaperone Hsp33
K04084	dsbD, dipZ	thioredoxin:protein disulfide reductase
K04085	tusA, sirA	tRNA 2-thiouridine synthesizing protein A
K04087	hflC	modulator of FtsH protease HflC
K04088	hflK	modulator of FtsH protease HflK
K04090	E1.2.7.8	indolepyruvate ferredoxin oxidoreductase
K04091	ssuD	alkanesulfonate monooxygenase
K04092	tyrA1	chorismate mutase
K04093	pheA1	chorismate mutase
K04094	trmFO, gid	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase
K04095	fic	cell filamentation protein
K04096	smf	DNA processing protein
K04097	HPGDS	prostaglandin-H2 D-isomerase / glutathione transferase
K04098	chqB	hydroxyquinol 1,2-dioxygenase
K04099	desB, galA	gallate dioxygenase
K04100	ligA	protocatechuate 4,5-dioxygenase, alpha chain
K04101	ligB	protocatechuate 4,5-dioxygenase, beta chain
K04102	pht5	4,5-dihydroxyphthalate decarboxylase
K04104	accD3	acyl-CoA carboxylase subunit beta
K04105	hbaA	4-hydroxybenzoate-CoA ligase
K04108	hcrA, hbaC	4-hydroxybenzoyl-CoA reductase subunit alpha
K04110	badA	benzoate-CoA ligase
K04112	bcrC, badD	benzoyl-CoA reductase subunit C
K04113	bcrB, badE	benzoyl-CoA reductase subunit B
K04114	bcrA, badF	benzoyl-CoA reductase subunit A
K04115	bcrD, badG	benzoyl-CoA reductase subunit D
K04116	aliA	cyclohexanecarboxylate-CoA ligase
K04117	aliB	cyclohexanecarboxyl-CoA dehydrogenase
K04118	E1.3.1.62	pimeloyl-CoA dehydrogenase
K04127	cefD	isopenicillin-N epimerase
K04128	cmcH	hydroxymethyl cephem carbamoyltransferase
K04334	csgA	major curlin subunit
K04335	csgB	minor curlin subunit
K04337	csgE	curli production assembly/transport component CsgE
K04338	csgF	curli production assembly/transport component CsgF
K04339	stsE	scyllo-inosamine 4-kinase
K04341	E2.4.2.27	dTDP-dihydrostreptose-streptidine-6-phosphate dihydrostreptosyltransferase
K04343	strB	streptomycin 6-kinase
K04348	PPP3C, CNA	serine/threonine-protein phosphatase 2B catalytic subunit
K04354	PPP2R2	serine/threonine-protein phosphatase 2A regulatory subunit B
K04382	PPP2C	serine/threonine-protein phosphatase 2A catalytic subunit
K04477	ycdX	putative hydrolase
K04479	dbh	DNA polymerase IV (archaeal DinB-like DNA polymerase)
K04482	RAD51	DNA repair protein RAD51
K04483	radA	DNA repair protein RadA
K04484	radB	DNA repair protein RadB
K04485	radA, sms	DNA repair protein RadA/Sms
K04486	E3.1.3.15B	histidinol-phosphatase (PHP family)
K04487	iscS, NFS1	cysteine desulfurase
K04488	iscU, nifU	nitrogen fixation protein NifU and related proteins
K04496	CTBP	C-terminal binding protein
K04516	AROA1, aroA	chorismate mutase
K04517	tyrA2	prephenate dehydrogenase
K04518	pheA2	prephenate dehydratase
K04523	UBQLN, DSK2	ubiquilin
K04536	GNB1	guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
K04551	UBB	ubiquitin B
K04561	norB	nitric oxide reductase subunit B
K04562	flhG, fleN	flagellar biosynthesis protein FlhG
K04564	SOD2	superoxide dismutase, Fe-Mn family
K04565	SOD1	superoxide dismutase, Cu-Zn family
K04566	lysK	lysyl-tRNA synthetase, class I
K04567	KARS, lysS	lysyl-tRNA synthetase, class II
K04568	epmA, poxA	elongation factor P--(R)-beta-lysine ligase
K04569	CCS	copper chaperone for superoxide dismutase
K04618	GAOA	galactose oxidase
K04627	STE3	pheromone a factor receptor
K04646	CLTC	clathrin heavy chain
K04648	DCTN1	dynactin 1
K04651	hypA, hybF	hydrogenase nickel incorporation protein HypA/HybF
K04652	hypB	hydrogenase nickel incorporation protein HypB
K04653	hypC	hydrogenase expression/formation protein HypC
K04654	hypD	hydrogenase expression/formation protein HypD
K04655	hypE	hydrogenase expression/formation protein HypE
K04656	hypF	hydrogenase maturation protein HypF
K04659	THBS2S	thrombospondin 2/3/4/5
K04691	hhoB, degS	serine protease DegS
K04705	STAM	signal transducing adaptor molecule
K04706	PIAS1	E3 SUMO-protein ligase PIAS1
K04708	KDSR	3-dehydrosphinganine reductase
K04709	LAG1	Acyl-CoA-dependent ceramide synthase
K04711	ACER3, YDC1	dihydroceramidase
K04712	DEGS	sphingolipid 4-desaturase/C4-monooxygenase
K04713	SUR2	sphinganine C4-monooxygenase
K04718	SPHK	sphingosine kinase
K04719	bluB	5,6-dimethylbenzimidazole synthase
K04720	cobD	threonine-phosphate decarboxylase
K04727	AIFM1, PDCD8	apoptosis-inducing factor 1
K04728	ATM, TEL1	serine-protein kinase ATM
K04739	PRKAR	cAMP-dependent protein kinase regulator
K04744	lptD, imp, ostA	LPS-assembly protein
K04747	norF	nitric oxide reductase NorF protein
K04748	norQ	nitric oxide reductase NorQ protein
K04749	rsbV	anti-sigma B factor antagonist
K04750	phnB	PhnB protein
K04751	glnB	nitrogen regulatory protein P-II 1
K04752	glnK	nitrogen regulatory protein P-II 2
K04753	sufI	suppressor of ftsI
K04754	mlaA, vacJ	phospholipid-binding lipoprotein MlaA
K04755	fdx	ferredoxin, 2Fe-2S
K04756	ahpD	lipoyl-dependent peroxiredoxin subunit D
K04757	rsbW	serine/threonine-protein kinase RsbW
K04758	feoA	ferrous iron transport protein A
K04759	feoB	ferrous iron transport protein B
K04760	greB	transcription elongation factor GreB
K04761	oxyR	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K04762	hslR	ribosome-associated heat shock protein Hsp15
K04763	xerD	integrase/recombinase XerD
K04764	ihfA, himA	integration host factor subunit alpha
K04765	mazG	nucleoside triphosphate diphosphatase
K04766	acuA	acetoin utilization protein AcuA
K04767	acuB	acetoin utilization protein AcuB
K04768	acuC	acetoin utilization protein AcuC
K04770	lonH	Lon-like ATP-dependent protease
K04771	degP, htrA	serine protease Do
K04772	degQ, hhoA	serine protease DegQ
K04773	sppA	protease IV
K04774	sohB	serine protease SohB
K04775	ydgD	protease YdgD
K04780	dhbF	nonribosomal peptide synthetase DhbF
K04781	mbtI, irp9, ybtS	salicylate synthetase
K04782	pchB	isochorismate pyruvate lyase
K04784	irp2, HMWP2	yersiniabactin nonribosomal peptide synthetase
K04786	irp1, HMWP1	yersiniabactin nonribosomal peptide/polyketide synthase
K04787	mbtA	mycobactin salicyl-AMP ligase
K04788	mbtB	mycobactin phenyloxazoline synthetase
K04789	mbtE	mycobactin peptide synthetase MbtE
K04790	mbtC	mycobactin polyketide synthetase MbtC
K04791	mbtD	mycobactin polyketide synthetase MbtD
K04792	mbtF	mycobactin peptide synthetase MbtF
K04793	mbtG	mycobactin lysine-N-oxygenase
K04794	PTH2	peptidyl-tRNA hydrolase, PTH2 family
K04795	flpA	fibrillarin-like pre-rRNA processing protein
K04796	RUXX	small nuclear ribonucleoprotein
K04797	pfdA, PFDN5	prefoldin alpha subunit
K04798	pfdB, PFDN6	prefoldin beta subunit
K04799	FEN1, RAD2	flap endonuclease-1
K04800	rfcL	replication factor C large subunit
K04801	rfcS	replication factor C small subunit
K04802	PCNA	proliferating cell nuclear antigen
K04835	mal	methylaspartate ammonia-lyase
K04940	odh	opine dehydrogenase
K05012	CLCN3_4_5	chloride channel 3/4/5
K05020	opuD, betL	glycine betaine transporter
K05030	CLCA3_4	calcium-activated chloride channel regulator 3/4
K05159	TNFRSF23	tumor necrosis factor receptor superfamily member 23
K05236	COPA, RET1	coatomer subunit alpha
K05275	E1.1.1.65	pyridoxine 4-dehydrogenase
K05279	E2.1.1.76	flavonol 3-O-methyltransferase
K05281	E1.3.1.45	2'-hydroxyisoflavone reductase
K05284	PIGM	GPI mannosyltransferase 1 subunit M
K05285	PIGN	GPI ethanolamine phosphate transferase 1
K05286	PIGB	GPI mannosyltransferase 3
K05287	PIGF	GPI ethanolamine phosphate transferase 2/3 subunit F
K05288	PIGO	GPI ethanolamine phosphate transferase 3 subunit O
K05289	GAA1	GPI-anchor transamidase subunit GAA1
K05290	PIGK	GPI-anchor transamidase subunit K
K05291	PIGS	GPI-anchor transamidase subunit S
K05292	PIGT	GPI-anchor transamidase subunit T
K05293	PIGU	GPI-anchor transamidase subunit U
K05294	PGAP1	GPI inositol-deacylase
K05296	E1.1.1.51	3(or 17)beta-hydroxysteroid dehydrogenase
K05297	rubB, alkT	rubredoxin---NAD+ reductase
K05301	sorA	sulfite dehydrogenase (cytochrome) subunit A
K05302	SETD6	N-lysine methyltransferase SETD6
K05303	K05303	O-methyltransferase
K05304	NANS, SAS	sialic acid synthase
K05305	FUK	fucokinase
K05306	phnX	phosphonoacetaldehyde hydrolase
K05308	gnaD	gluconate/galactonate dehydratase
K05309	PTGES2	microsomal prostaglandin-E synthase 2
K05337	fer	ferredoxin
K05341	E2.4.1.4	amylosucrase
K05342	treP	alpha,alpha-trehalose phosphorylase
K05343	treS	maltose alpha-D-glucosyltransferase / alpha-amylase
K05346	deoR	deoxyribonucleoside regulator
K05349	bglX	beta-glucosidase
K05350	bglB	beta-glucosidase
K05351	E1.1.1.9	D-xylulose reductase
K05355	hexPS, COQ1	hexaprenyl-diphosphate synthase
K05357	VKORC1	vitamin-K-epoxide reductase (warfarin-sensitive)
K05358	quiA	quinate dehydrogenase (quinone)
K05359	ADT, PDT	arogenate/prephenate dehydratase
K05364	pbpA	penicillin-binding protein A
K05365	mrcB	penicillin-binding protein 1B
K05366	mrcA	penicillin-binding protein 1A
K05367	pbpC	penicillin-binding protein 1C
K05373	ybtX, irp8	MFS transporter, putative signal transducer
K05375	mbtH, nocI	MbtH protein
K05383	cpeT	CpeT protein
K05384	cpeU, mpeU	bilin biosynthesis protein
K05386	cpeZ	bilin biosynthesis protein
K05389	KCNKF	potassium channel subfamily K, other eukaryote
K05394	atzA	atrazine chlorohydrolase
K05396	dcyD	D-cysteine desulfhydrase
K05451	NGFA	nerve growth factor, alpha
K05499	cytR	LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG
K05501	slmA, ttk	TetR/AcrR family transcriptional regulator
K05515	mrdA	penicillin-binding protein 2
K05516	cbpA	curved DNA-binding protein
K05518	rsbX	phosphoserine phosphatase RsbX
K05520	pfpI	protease I
K05521	draG	ADP-ribosyl-[dinitrogen reductase] hydrolase
K05522	nei	endonuclease VIII
K05523	hchA	D-lactate dehydratase / protein deglycase
K05524	fdxA	ferredoxin
K05525	linC, CYP111A	linalool 8-monooxygenase
K05526	astE	succinylglutamate desuccinylase
K05527	bolA	BolA family transcriptional regulator, general stress-responsive regulator
K05528	OCH1	alpha 1,6-mannosyltransferase
K05529	MNN9	mannan polymerase complexes MNN9 subunit
K05531	MNN10	mannan polymerase II complex MNN10 subunit
K05535	MNN2	alpha 1,2-mannosyltransferase
K05537	KTR6	mannosylphosphate transferase
K05539	dusA	tRNA-dihydrouridine synthase A
K05540	dusB	tRNA-dihydrouridine synthase B
K05541	dusC	tRNA-dihydrouridine synthase C
K05542	DUS1	tRNA-dihydrouridine synthase 1
K05543	DUS2	tRNA-dihydrouridine synthase 2
K05544	DUS3	tRNA-dihydrouridine synthase 3
K05545	DUS4	tRNA-dihydrouridine synthase 4
K05546	GANAB	mannosyl-oligosaccharide alpha-1,3-glucosidase
K05548	benK	MFS transporter, AAHS family, benzoate transport protein
K05549	benA-xylX	benzoate/toluate 1,2-dioxygenase subunit alpha
K05550	benB-xylY	benzoate/toluate 1,2-dioxygenase subunit beta
K05551	actI1, oxyA, tcmK, snoa1, aknB, mtmP	minimal PKS ketosynthase (KS/KS alpha)
K05552	actI2, oxyB, tcmL, snoa2, aknC, mtmK	minimal PKS chain-length factor (CLF/KS beta)
K05553	actI3, oxyC, tcmM, snoa3, aknD, mtmS	minimal PKS acyl carrier protein
K05554	actVII	aromatase
K05555	actIV	cyclase
K05556	actVI1, RED1	ketoreductase RED1
K05557	actVA1	MFS transporter, DHA2 family, integral membrane protein
K05558	K05558	pyridoxamine 5'-phosphate oxidase family protein
K05559	phaA	multicomponent K+:H+ antiporter subunit A
K05560	phaC	multicomponent K+:H+ antiporter subunit C
K05561	phaD	multicomponent K+:H+ antiporter subunit D
K05562	phaE	multicomponent K+:H+ antiporter subunit E
K05563	phaF	multicomponent K+:H+ antiporter subunit F
K05564	phaG	multicomponent K+:H+ antiporter subunit G
K05565	mnhA, mrpA	multicomponent Na+:H+ antiporter subunit A
K05566	mnhB, mrpB	multicomponent Na+:H+ antiporter subunit B
K05567	mnhC, mrpC	multicomponent Na+:H+ antiporter subunit C
K05568	mnhD, mrpD	multicomponent Na+:H+ antiporter subunit D
K05569	mnhE, mrpE	multicomponent Na+:H+ antiporter subunit E
K05570	mnhF, mrpF	multicomponent Na+:H+ antiporter subunit F
K05571	mnhG, mrpG	multicomponent Na+:H+ antiporter subunit G
K05578	ndhG	NAD(P)H-quinone oxidoreductase subunit 6
K05580	ndhI	NAD(P)H-quinone oxidoreductase subunit I
K05589	ftsB	cell division protein FtsB
K05591	dbpA	ATP-dependent RNA helicase DbpA
K05592	deaD, cshA	ATP-dependent RNA helicase DeaD
K05593	aadK	aminoglycoside 6-adenylyltransferase
K05594	elaB	ElaB protein
K05595	marC	multiple antibiotic resistance protein
K05596	iciA	LysR family transcriptional regulator, chromosome initiation inhibitor
K05597	aspQ, ansB, ansA	glutamin-(asparagin-)ase
K05601	hcp	hydroxylamine reductase
K05602	hisN	histidinol-phosphatase
K05603	hutF	formimidoylglutamate deiminase
K05605	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
K05606	MCEE, epi	methylmalonyl-CoA/ethylmalonyl-CoA epimerase
K05607	AUH	methylglutaconyl-CoA hydratase
K05609	UCHL3, YUH1	ubiquitin carboxyl-terminal hydrolase L3
K05658	ABCB1, CD243	ATP-binding cassette, subfamily B (MDR/TAP), member 1
K05663	ATM	ATP-binding cassette, subfamily B, mitochondrial transporter ATM
K05681	ABCG2, CD338	ATP-binding cassette, subfamily G (WHITE), member 2
K05685	macB	macrolide transport system ATP-binding/permease protein
K05708	hcaE, hcaA1	3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha
K05710	hcaC	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K05711	hcaB	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase
K05712	mhpA	3-(3-hydroxy-phenyl)propionate hydroxylase
K05713	mhpB	2,3-dihydroxyphenylpropionate 1,2-dioxygenase
K05714	mhpC	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase
K05715	2PGK	2-phosphoglycerate kinase
K05716	CPGS	cyclic 2,3-diphosphoglycerate synthase
K05755	ARPC4	actin related protein 2/3 complex, subunit 4
K05756	ARPC3	actin related protein 2/3 complex, subunit 3
K05757	ARPC1A_B	actin related protein 2/3 complex, subunit 1A/1B
K05758	ARPC2	actin related protein 2/3 complex, subunit 2
K05759	PFN	profilin
K05767	IQGAP2_3	Ras GTPase-activating-like protein IQGAP2/3
K05770	TSPO, BZRP	translocator protein
K05772	tupA, vupA	tungstate transport system substrate-binding protein
K05773	tupB, vupB	tungstate transport system permease protein
K05774	phnN	ribose 1,5-bisphosphokinase
K05775	malM	maltose operon periplasmic protein
K05776	modF	molybdate transport system ATP-binding protein
K05777	ABC.VB1X.S	putative thiamine transport system substrate-binding protein
K05778	ABC.VB1X.P	putative thiamine transport system permease protein
K05779	ABC.VB1X.A	putative thiamine transport system ATP-binding protein
K05780	phnL	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
K05781	phnK	putative phosphonate transport system ATP-binding protein
K05782	benE	benzoate membrane transport protein
K05783	benD-xylL	dihydroxycyclohexadiene carboxylate dehydrogenase
K05784	benC-xylZ	benzoate/toluate 1,2-dioxygenase reductase component
K05785	rfaH	transcriptional antiterminator RfaH
K05786	rarD	chloramphenicol-sensitive protein RarD
K05788	ihfB, himD	integration host factor subunit beta
K05791	terZ	tellurium resistance protein TerZ
K05792	terA	tellurite resistance protein TerA
K05793	terB	tellurite resistance protein TerB
K05794	terC	tellurite resistance protein TerC
K05795	terD	tellurium resistance protein TerD
K05797	pchF	4-cresol dehydrogenase (hydroxylating) flavoprotein subunit
K05799	pdhR	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
K05800	ybaO	Lrp/AsnC family transcriptional regulator
K05801	djlA	DnaJ like chaperone protein
K05802	mscK, kefA, aefA	potassium-dependent mechanosensitive channel
K05803	nlpI	lipoprotein NlpI
K05805	creA	CreA protein
K05807	bamD	outer membrane protein assembly factor BamD
K05808	yhbH	putative sigma-54 modulation protein
K05810	yfiH	polyphenol oxidase
K05811	yfiM	putative lipoprotein
K05812	yfiP	DTW domain-containing protein
